Date,RV,CV,JV
2017-08-10,0.0005246037552016172,0.0004187812162909734,0.0001058225389106438
2017-08-11,0.0008064766732479892,0.0005692140971610362,0.000237262576086953
2017-08-12,0.0012598252210693447,0.0009416599141500612,0.0003181653069192835
2017-08-13,0.005099970410616699,0.0035553870242597905,0.0015445833863569087
2017-08-14,0.002016839095027663,0.0010290605882879655,0.0009877785067396976
2017-08-15,0.005394166427269974,0.003565576401343962,0.0018285900259260124
2017-08-16,0.0016392738060576932,0.0010158876387817283,0.0006233861672759649
2017-08-17,0.0012665212225727877,0.0008486115473260509,0.00041790967524673683
2017-08-18,0.004927714883262647,0.003246780156173701,0.0016809347270889457
2017-08-19,0.0018927455098440497,0.0013173461980796751,0.0005753993117643746
2017-08-20,0.0015770431998461093,0.0010644343829559412,0.000512608816890168
2017-08-21,0.001797755532492036,0.00157074333318331,0.00022701219930872595
2017-08-22,0.0035854047584801705,0.0032269271617659462,0.0003584775967142243
2017-08-23,0.006695820615848386,0.006806129126029224,0.0
2017-08-24,0.0033161929266811194,0.0024885737912335904,0.000827619135447529
2017-08-25,0.0011262832670547109,0.0007177383404346788,0.00040854492662003206
2017-08-26,0.0009166650670976834,0.0005337347791706501,0.0003829302879270333
2017-08-27,0.009847441736319077,0.007911190138889504,0.0019362515974295728
2017-08-28,0.005268493554356149,0.004361684400439877,0.0009068091539162718
2017-08-29,0.0015295780326554844,0.0010465608374015379,0.00048301719525394656
2017-08-30,0.0014510330319664334,0.0013192871528191282,0.00013174587914730525
2017-08-31,0.005019783893510113,0.0046944263142218445,0.00032535757928826847
2017-09-02,0.027939392734777295,0.022215733070469958,0.005723659664307337
2017-09-03,0.008195158724070941,0.006821125727586346,0.0013740329964845952
2017-09-04,0.026108418561954436,0.017724177221907503,0.008384241340046932
2017-09-05,0.01124563458936829,0.010134365683319818,0.001111268906048471
2017-09-06,0.005099755969910455,0.0040750478025661395,0.0010247081673443155
2017-09-07,0.003137733072923581,0.0021002907794856218,0.0010374422934379592
2017-09-08,0.015082847482090777,0.009978980215824175,0.005103867266266602
2017-09-10,0.006143445525214164,0.0050907652200956124,0.0010526803051185514
2017-09-11,0.004291429615180576,0.0037124843756754945,0.0005789452395050815
2017-09-12,0.004302809779292725,0.0035362472016083257,0.0007665625776843996
2017-09-13,0.012799936092439308,0.010488995264695484,0.002310940827743824
2017-09-14,0.025514078249738337,0.012045474463242358,0.013468603786495979
2017-09-15,0.10976758131835887,0.0468821303152138,0.06288545100314508
2017-09-16,0.011959220671396927,0.00818111057676415,0.0037781100946327768
2017-09-17,0.0050092185933577876,0.0029421006269638,0.0020671179663939877
2017-09-18,0.005186946546662309,0.003571298437457308,0.0016156481092050009
2017-09-19,0.0056270540110882165,0.004519042601239452,0.0011080114098487642
2017-09-20,0.0024339432687197618,0.0016439436705762095,0.0007899995981435523
2017-09-21,0.007759483733279565,0.005636374071285719,0.002123109661993846
2017-09-22,0.004996819743209771,0.003990524097277035,0.001006295645932736
2017-09-23,0.002718272040253002,0.0016377167040624787,0.0010805553361905235
2017-09-24,0.0016212595525287399,0.0014919774593105876,0.00012928209321815226
2017-09-26,0.0011087646952266568,0.0005023766859786806,0.0006063880092479762
2017-09-27,0.0013894935501566306,0.0010056281115994187,0.000383865438557212
2017-09-28,0.001818089089375898,0.000878786829446236,0.0009393022599296619
2017-09-29,0.004541358818965108,0.003725374005272424,0.000815984813692684
2017-09-30,0.000735976255483547,0.00041801638633579534,0.0003179598691477517
2017-10-01,0.0005892724818285578,0.00035894576601437243,0.00023032671581418537
2017-10-02,0.00045558017814564496,0.00027038780453652407,0.0001851923736091209
2017-10-03,0.0008396385039989944,0.0004820128343685079,0.0003576256696304865
2017-10-04,0.0005983984160585017,0.00034692939035935286,0.0002514690256991488
2017-10-05,0.0005557539321238748,0.00022325070461739569,0.0003325032275064791
2017-10-06,0.0002501984334837202,0.00012704348468546987,0.00012315494879825033
2017-10-07,0.00021789421660157367,0.00018232632859342487,3.5567888008148805e-05
2017-10-08,0.0004770708875933208,0.0003285931304329005,0.0001484777571604203
2017-10-09,0.0022846396362262876,0.0024102617600690376,0.0
2017-10-10,0.0009217285044378779,0.0005515906477837646,0.0003701378566541133
2017-10-11,0.0002631201865216405,0.0001228288396930763,0.0001402913468285642
2017-10-12,0.004973799464530471,0.004482661506043867,0.0004911379584866035
2017-10-13,0.004717634838458162,0.003988542067642231,0.0007290927708159317
2017-10-14,0.004368652323468846,0.0016935788389466438,0.0026750734845222023
2017-10-15,0.00759397675329772,0.005233488934138752,0.0023604878191589677
2017-10-16,0.002525492776328378,0.0018653350333313675,0.0006601577429970107
2017-10-17,0.0027017184707368983,0.0020935072868433105,0.0006082111838935879
2017-10-18,0.008288060448606286,0.006462761885020321,0.0018252985635859647
2017-10-19,0.003139356525849776,0.00206957512526662,0.0010697814005831557
2017-10-20,0.0016667022879794065,0.0007125223870527316,0.0009541799009266749
2017-10-21,0.002212502786930146,0.0020087742876204046,0.00020372849930974136
2017-10-22,0.0016376178111915034,0.0010426244863939481,0.0005949933247975552
2017-10-23,0.0033661549605580356,0.0016609845153783707,0.0017051704451796648
2017-10-24,0.006946835483480273,0.00540161929075911,0.0015452161927211631
2017-10-26,0.0008888639045635067,0.0006672513179382441,0.00022161258662526263
2017-10-27,0.0004902457730344569,0.0001786772021288383,0.0003115685709056186
2017-10-28,0.00034263593862976955,0.00015895067320452025,0.0001836852654252493
2017-10-30,0.001245622645679536,0.0010191130093749874,0.0002265096363045485
2017-10-31,0.00038242698774049763,0.00019433736639595965,0.00018808962134453798
2017-11-01,0.0004783766563624987,0.00029677723550371735,0.00018159942085878137
2017-11-02,0.0053019936003014115,0.0032505631516410224,0.002051430448660389
2017-11-03,0.001390796053335885,0.0009553785973334332,0.00043541745600245195
2017-11-04,0.0006273735515097703,0.0003935795255604357,0.00023379402594933465
2017-11-05,0.00044312458300517103,0.0001814771853201656,0.0002616473976850054
2017-11-06,0.0007437370434277673,0.0005277827290945384,0.0002159543143332289
2017-11-07,0.004352496931073267,0.0031107631814933797,0.0012417337495798874
2017-11-08,0.004164865180648482,0.003923799933123567,0.000241065247524915
2017-11-10,0.007153795328158652,0.005208333185092657,0.001945462143065995
2017-11-11,0.003087850196326319,0.0020767259179757004,0.0010111242783506186
2017-11-12,0.005768867302921445,0.005168714465579243,0.0006001528373422022
2017-11-13,0.002227752659598491,0.001261246022179879,0.0009665066374186118
2017-11-14,0.0008337753014401794,0.0005099831177664144,0.00032379218367376494
2017-11-15,0.001179041377116801,0.0005485996714467626,0.0006304417056700383
2017-11-16,0.004788836588929074,0.004810930022268764,0.0
2017-11-17,0.005064345788884693,0.004280824996315138,0.0007835207925695553
2017-11-18,0.0012046706696648153,0.001015311113840829,0.00018935955582398628
2017-11-19,0.0021868610296432458,0.0018489048768168246,0.00033795615282642116
2017-11-20,0.0005835731773291672,0.0003746827086304751,0.0002088904686986921
2017-11-21,0.0037123355147811402,0.004074796243061983,0.0
2017-11-22,0.0004549551140882887,0.0003072693862758188,0.00014768572781246995
2017-11-23,0.002324375910000986,0.0008958310421131708,0.0014285448678878153
2017-11-24,0.001794366223858872,0.0009429406383042232,0.0008514255855546487
2017-11-25,0.003768397816337257,0.002666244162043614,0.001102153654293643
2017-11-26,0.002679155887878472,0.0022840702374463595,0.00039508565043211256
2017-11-27,0.0042789334130807245,0.003551779291122678,0.0007271541219580463
2017-11-28,0.0010773064710093085,0.000810274031252517,0.0002670324397567915
2017-11-30,0.015342437139467204,0.009446936042569843,0.005895501096897361
2017-12-02,0.0035434172769810944,0.002409150567441766,0.0011342667095393284
2017-12-03,0.005043173881363475,0.0038423708859903058,0.0012008029953731693
2017-12-04,0.002338862399750754,0.0015115405805495386,0.0008273218192012153
2017-12-05,0.0009343877081352654,0.0004938087533908168,0.0004405789547444486
2017-12-06,0.0026027547712341357,0.0017098484609425833,0.0008929063102915524
2017-12-08,0.026456831828065793,0.01841930852876813,0.008037523299297664
2017-12-09,0.06875831883080506,0.06030532096245835,0.00845299786834671
2017-12-10,0.021818417780656317,0.01784267168238117,0.003975746098275147
2017-12-13,0.04994601771598944,0.04791649037031,0.0020295273456794397
2017-12-14,0.01719494454715844,0.007739984079707275,0.009454960467451166
2017-12-15,0.020664995651941867,0.0160042268489288,0.004660768803013068
2017-12-16,0.00657785412634108,0.0037413952212056512,0.002836458905135429
2017-12-17,0.005629574446866734,0.0034231212513250926,0.002206453195541641
2017-12-18,0.00616851518343656,0.005392040798549682,0.0007764743848868777
2017-12-19,0.012138988597777171,0.0072717625709018225,0.004867226026875349
2017-12-20,0.035416512576039394,0.034426342807716746,0.0009901697683226476
2017-12-21,0.006387499469664741,0.004676185715839898,0.0017113137538248427
2017-12-23,0.0178071408449855,0.0127939790546315,0.005013161790354001
2017-12-24,0.017516528346445355,0.013242689788628532,0.0042738385578168225
2017-12-25,0.0033663475214847187,0.002302661107702667,0.0010636864137820515
2017-12-26,0.0024887944933698345,0.002157196495929632,0.00033159799744020236
2017-12-27,0.00501138415463156,0.004255688710718253,0.000755695443913307
2017-12-28,0.010575657872371219,0.009926552382779556,0.0006491054895916629
2017-12-29,0.004363065856931753,0.003276005890039989,0.0010870599668917642
2017-12-31,0.006079760955454382,0.004537980170217069,0.001541780785237313
2018-01-01,0.0034214755600143415,0.0028379916656974444,0.0005834838943168971
2018-01-02,0.00824797728270893,0.007655621556919002,0.0005923557257899274
2018-01-03,0.002335186984739032,0.0016727299373606736,0.0006624570473783584
2018-01-04,0.0039005733433840374,0.0029148252964178952,0.0009857480469661422
2018-01-05,0.002415094872487269,0.002026937365823893,0.00038815750666337627
2018-01-06,0.012592745003405719,0.009858427758166763,0.002734317245238956
2018-01-07,0.0026519589307717273,0.0026703159376546353,0.0
2018-01-08,0.00815370860031469,0.005349138282309437,0.0028045703180052525
2018-01-09,0.0037426004879177943,0.002702660315512574,0.0010399401724052204
2018-01-10,0.004323733329321499,0.0027201386810370445,0.0016035946482844542
2018-01-11,0.011697209528426226,0.009627134424023246,0.0020700751044029804
2018-01-12,0.003351439801255294,0.0023389954683330993,0.001012444332922195
2018-01-13,0.0026285097144205577,0.00255756720329649,7.09425111240676e-05
2018-01-14,0.005016940304588491,0.003788695732498597,0.001228244572089894
2018-01-15,0.0014881963565145206,0.0009012348988032848,0.0005869614577112358
2018-01-16,0.06865355588767745,0.06494132735654728,0.0037122285311301656
2018-01-17,0.07460308910045288,0.054098605404180385,0.020504483696272495
2018-01-18,0.016822132177616224,0.01503557495831661,0.0017865572192996143
2018-01-19,0.006186721090011891,0.004983368942293584,0.0012033521477183076
2018-01-20,0.0037026295245249545,0.0029149572241006544,0.0007876723004243001
2018-01-21,0.005778671159502186,0.005049998719164784,0.0007286724403374016
2018-01-22,0.009796219750169989,0.0056768136332348285,0.00411940611693516
2018-01-23,0.008844519099427791,0.0073170544228799315,0.0015274646765478595
2018-01-24,0.003811495908010297,0.0027558580914053762,0.0010556378166049207
2018-01-25,0.0017796729275761614,0.0011769808164714538,0.0006026921111047076
2018-01-26,0.003240742349492894,0.0016279465587541173,0.0016127957907387765
2018-01-27,0.0017619062878892573,0.0009090642249872538,0.0008528420629020035
2018-01-28,0.0015719113357262288,0.0011562314089916884,0.0004156799267345404
2018-01-29,0.0017753697756516067,0.0011538858042166975,0.0006214839714349092
2018-01-30,0.005669150626413591,0.005277217182259808,0.0003919334441537829
2018-01-31,0.005122490556183247,0.004258079007251745,0.0008644115489315025
2018-02-02,0.059024137358894405,0.024077435570771473,0.03494670178812293
2018-02-03,0.0198939879380856,0.015171120584884642,0.0047228673532009584
2018-02-04,0.02975997339574816,0.019359234594313865,0.010400738801434294
2018-02-05,0.04084190717012086,0.03670667857560401,0.00413522859451685
2018-02-06,0.04711455178653904,0.03362244395952324,0.0134921078270158
2018-02-07,0.016375580607861012,0.01266887974393307,0.0037067008639279416
2018-02-08,0.00819979572896419,0.005931244478593655,0.0022685512503705357
2018-02-09,0.0046330763521191635,0.0037897938774959093,0.0008432824746232542
2018-02-10,0.00850033144906304,0.005324912826242566,0.003175418622820474
2018-02-11,0.005161102583287123,0.004051779384081591,0.001109323199205532
2018-02-12,0.003735291264840318,0.0025101318731420067,0.0012251593916983113
2018-02-13,0.0019805439633642187,0.001157512939912768,0.0008230310234514507
2018-02-14,0.016994519014041115,0.010712496974986638,0.006282022039054477
2018-02-15,0.01342516874648387,0.00962623735962525,0.00379893138685862
2018-02-16,0.006106850618160968,0.004854234225187943,0.0012526163929730254
2018-02-17,0.0015567423099734727,0.0010061996885915143,0.0005505426213819585
2018-02-18,0.00643455053164436,0.0050023976537299664,0.0014321528779143939
2018-02-19,0.0018381502058658213,0.0013016384429113737,0.0005365117629544476
2018-02-20,0.010736980067805057,0.009849887779993132,0.0008870922878119244
2018-02-21,0.01163839683318434,0.008925032190148589,0.0027133646430357507
2018-02-22,0.009063764890132017,0.0051268401242158855,0.003936924765916131
2018-02-23,0.009909346769510212,0.0071723081910599175,0.0027370385784502944
2018-02-24,0.008038983483810627,0.005879094513921275,0.0021598889698893516
2018-02-25,0.005127268254568352,0.003961538801405198,0.0011657294531631536
2018-02-26,0.007094340089207392,0.006104942188731877,0.0009893979004755148
2018-02-27,0.002235868968301434,0.0017416220110436397,0.0004942469572577944
2018-02-28,0.0024292073584727064,0.0017439393662035164,0.00068526799226919
2018-03-01,0.002011830406497684,0.0014471086506811584,0.0005647217558165257
2018-03-02,0.0009270693969591564,0.0007276500601324867,0.0001994193368266697
2018-03-03,0.001100916890339549,0.0007707358366752183,0.0003301810536643307
2018-03-04,0.0008389835096199601,0.0005394464787562196,0.0002995370308637405
2018-03-05,0.0005169166833902445,0.00026991421370784526,0.0002470024696823993
2018-03-06,0.0025969650328515554,0.0015040938166245418,0.0010928712162270135
2018-03-07,0.009281611171253142,0.009524692066349056,0.0
2018-03-08,0.004309717240115641,0.003725975254154831,0.00058374198596081
2018-03-09,0.01024074106308254,0.008227064037154555,0.0020136770259279856
2018-03-10,0.005247294207260485,0.004431925145879871,0.000815369061380614
2018-03-11,0.004814764907819128,0.003370028335888218,0.00144473657193091
2018-03-12,0.003504810952183974,0.0022057877806367374,0.0012990231715472368
2018-03-13,0.0034431284108706367,0.0026139403197777606,0.0008291880910928761
2018-03-14,0.003146710241318431,0.0025210390170974273,0.0006256712242210037
2018-03-15,0.006811098957448291,0.004003889820061777,0.0028072091373865134
2018-03-16,0.0033102088421312296,0.0019814627636078716,0.001328746078523358
2018-03-17,0.0034208188462604714,0.0023111972871295077,0.0011096215591309636
2018-03-18,0.009793626868065617,0.006350267536839306,0.003443359331226311
2018-03-19,0.005317243989243527,0.003406089740258371,0.0019111542489851558
2018-03-20,0.0033249206140993346,0.00257141275111977,0.0007535078629795646
2018-03-21,0.002173791458909091,0.001993155353211916,0.00018063610569717505
2018-03-22,0.0023023470132939538,0.001233105815989878,0.0010692411973040757
2018-03-23,0.0019148794020077368,0.001232466504489862,0.0006824128975178748
2018-03-24,0.0017635217858791856,0.0010146656555631225,0.0007488561303160631
2018-03-25,0.0014462652466570723,0.0009603785188867567,0.0004858867277703156
2018-03-26,0.004300444870082002,0.002784119712245604,0.0015163251578363978
2018-03-27,0.0048448112375936905,0.003336719138947883,0.0015080920986458076
2018-03-28,0.002844265874695725,0.002057706462081253,0.0007865594126144721
2018-03-29,0.010472340538634904,0.008976745061260491,0.0014955954773744132
2018-03-30,0.012166956095965199,0.009494972790617109,0.00267198330534809
2018-03-31,0.004295857087676661,0.003607887164522866,0.0006879699231537952
2018-04-01,0.004038966733377879,0.002456039308638439,0.0015829274247394398
2018-04-02,0.002131685440875699,0.0015605716249439475,0.0005711138159317517
2018-04-03,0.003922639446340053,0.0037673677773298543,0.0001552716690101986
2018-04-04,0.007169985919338751,0.003745295455016777,0.0034246904643219743
2018-04-05,0.004681395017608678,0.0027086225738517213,0.0019727724437569568
2018-04-06,0.002984311201198418,0.0016853636717920235,0.0012989475294063945
2018-04-07,0.0024960604896681958,0.0013540065210562392,0.0011420539686119566
2018-04-08,0.0010636678797688974,0.0007627920463931732,0.00030087583337572415
2018-04-09,0.002173480241131444,0.0010907823190897154,0.0010826979220417286
2018-04-10,0.0007929988613112777,0.000377511963140573,0.00041548689817070465
2018-04-11,0.0009849467178805072,0.000513141790058589,0.0004718049278219182
2018-04-12,0.006670295592844857,0.0030019828844731976,0.0036683127083716595
2018-04-13,0.003373372744074729,0.0025047387656678757,0.0008686339784068531
2018-04-14,0.0016779924098464967,0.0011460132588104485,0.0005319791510360482
2018-04-15,0.0007779452966805837,0.0004402659665073926,0.0003376793301731911
2018-04-16,0.0014097342210693635,0.0008939893182862253,0.0005157449027831382
2018-04-17,0.00372891934683572,0.0019362804728787115,0.0017926388739570086
2018-04-18,0.0015218742563033883,0.0008981720719981255,0.0006237021843052629
2018-04-19,0.0011923683529585663,0.0009421917442773731,0.0002501766086811932
2018-04-20,0.00211327910494772,0.0014305849762695827,0.0006826941286781371
2018-04-21,0.0042909391130390336,0.0026182110890338095,0.001672728024005224
2018-04-22,0.0016213100959269564,0.001100876569100755,0.0005204335268262014
2018-04-23,0.0010162937997462785,0.0006370513323537717,0.00037924246739250676
2018-04-24,0.002965910036870179,0.0018360050991259624,0.0011299049377442168
2018-04-25,0.007594458767790585,0.004550387106545849,0.003044071661244736
2018-04-26,0.0023638605652548167,0.0015956423439475679,0.0007682182213072488
2018-04-27,0.0017157234084205293,0.0010684996416195024,0.0006472237668010269
2018-04-28,0.0013201089026273374,0.0006583549293552623,0.0006617539732720751
2018-04-29,0.0012325056193685114,0.0008281417801575579,0.0004043638392109535
2018-04-30,0.0007459312554487016,0.0005252855734800292,0.0002206456819686724
2018-05-01,0.0012562550300136716,0.0010823648202846175,0.00017389020972905411
2018-05-02,0.000760411924148303,0.0004390857321116758,0.00032132619203662725
2018-05-03,0.0026695662865827245,0.0015829999490749806,0.001086566337507744
2018-05-04,0.002326214984880216,0.0014812771942698264,0.0008449377906103897
2018-05-05,0.0030181441474677294,0.0016872579891722029,0.0013308861582955265
2018-05-06,0.003862196100556872,0.0027918676438382388,0.0010703284567186331
2018-05-07,0.0025870058736135303,0.001969565373445977,0.0006174405001675531
2018-05-08,0.0017385519976499382,0.0011822479954849447,0.0005563040021649935
2018-05-09,0.001915117986886909,0.0014068409720398318,0.0005082770148470772
2018-05-11,0.0036811473469297645,0.0027181416713010823,0.0009630056756286822
2018-05-12,0.00439258955388026,0.0028899438619219243,0.0015026456919583356
2018-05-13,0.0026831958312210124,0.001708687770360617,0.0009745080608603953
2018-05-14,0.0055404448570501655,0.00339049255560539,0.0021499523014447755
2018-05-15,0.0025828070073683363,0.0015100247279826273,0.001072782279385709
2018-05-16,0.0017283302871315303,0.0011241179574196494,0.0006042123297118809
2018-05-17,0.001358160911192684,0.000978647522273395,0.0003795133889192891
2018-05-18,0.0016715664667382422,0.0012272153131564765,0.00044435115358176574
2018-05-19,0.0011289781242468499,0.0005642586468278414,0.0005647194774190085
2018-05-20,0.0008358005325858461,0.0003572352693885004,0.0004785652631973457
2018-05-21,0.0005534801042261066,0.0002695145271753797,0.0002839655770507269
2018-05-22,0.00080944794760557,0.0005900933043572415,0.00021935464324832846
2018-05-23,0.00287521582018351,0.0018690925120667715,0.0010061233081167385
2018-05-24,0.0030646108768458383,0.0015488767822024211,0.0015157340946434172
2018-05-25,0.001512339411882601,0.0010602068387805877,0.0004521325731020134
2018-05-26,0.000895509716723535,0.0006506114783101402,0.0002448982384133947
2018-05-27,0.0006416004048637703,0.0004319751022595411,0.00020962530260422923
2018-05-28,0.001595589149527769,0.0014162511363078134,0.00017933801321995554
2018-05-29,0.0023542264024855406,0.0008931260597665344,0.0014611003427190063
2018-05-31,0.0010772148104606933,0.0004930477923026272,0.0005841670181580661
2018-06-01,0.0008109044582136123,0.0003118067187750694,0.0004990977394385429
2018-06-02,0.0006332606918471507,0.00041993979302166963,0.00021332089882548108
2018-06-05,0.0012135208213298132,0.0005549956712511504,0.0006585251500786628
2018-06-06,0.0011938618989857704,0.0006892422248318508,0.0005046196741539196
2018-06-07,0.0006411159931156815,0.0004306464742451969,0.00021046951887048463
2018-06-08,0.000243191355133208,0.00012841920725096992,0.00011477214788223808
2018-06-09,0.0002573631930983509,0.0001307961743968681,0.00012656701870148278
2018-06-10,0.0036663500770768406,0.003198237892860231,0.00046811218421660954
2018-06-11,0.0023645637487351213,0.0011569793176011527,0.0012075844311339686
2018-06-12,0.00377887630756199,0.0038132327938860586,0.0
2018-06-13,0.005105970430863676,0.003931301058025401,0.0011746693728382747
2018-06-14,0.004057615809538024,0.003276205767696519,0.0007814100418415048
2018-06-15,0.0018605695664969048,0.0010782915559306306,0.0007822780105662742
2018-06-16,0.001258916343328668,0.0008337701964890049,0.000425146146839663
2018-06-17,0.0006473700911372737,0.0003010216788872003,0.0003463484122500734
2018-06-19,0.001013690239854407,0.00039965653091292183,0.0006140337089414851
2018-06-20,0.0009820958137344532,0.0003803357420968774,0.0006017600716375758
2018-06-21,0.00045794738313612433,0.00027998112678262986,0.00017796625635349447
2018-06-22,0.007921612884126251,0.004222153739148901,0.00369945914497735
2018-06-23,0.002889381584376156,0.0019145347145012783,0.0009748468698748776
2018-06-24,0.007997291056216013,0.005918574346080675,0.002078716710135338
2018-06-25,0.004023098277090998,0.0018086979296474488,0.002214400347443549
2018-06-26,0.002000929566466792,0.001128759190474934,0.0008721703759918581
