Date,Close,High,Low,Open,Volume,Returns
8/1/2022,59.53544617,60.57043076,58.4495163,59.91562271,467875340,-0.006243777
8/2/2022,58.24385452,59.72209167,56.88901901,59.53025818,524322092,-0.021694498
8/3/2022,57.80519104,60.00974655,56.97088623,58.23983383,472558915,-0.007531498
8/4/2022,59.84857559,60.3753624,57.75096512,57.805233,437413922,0.035349499
8/5/2022,62.40127182,62.40865707,59.70073318,59.83948135,463122316,0.042652581
8/6/2022,60.91834259,62.43392181,60.78992081,62.40816116,291347560,-0.023764407
8/7/2022,61.10230637,61.94049454,60.20869064,60.92058945,276519336,0.003019842
8/8/2022,62.59212875,63.96033859,60.94041061,61.10433578,384554405,0.024382425
8/9/2022,59.25999832,62.78232574,58.75445938,62.59897995,406076522,-0.053235614
8/10/2022,61.60385132,62.17228317,58.07810211,59.25986862,543530224,0.039552026
8/11/2022,61.90461349,63.25610352,61.57446289,61.60634613,472762678,0.004882198
8/12/2022,62.93222809,62.9628334,60.87338257,61.90418625,370984475,0.016599968
8/13/2022,63.75352859,65.33567047,62.72484589,62.93434906,391896085,0.013050555
8/14/2022,63.30875778,65.62770081,62.91333771,63.75997543,411725410,-0.006976411
8/15/2022,60.82551575,65.17250061,60.03242111,63.30583572,487425277,-0.039224305
8/16/2022,61.34233856,61.54142761,60.23854065,60.80707169,400419587,0.008496809
8/17/2022,60.37415695,64.56123352,60.03407288,61.33797455,564337359,-0.015783252
8/18/2022,60.04568863,61.56446075,59.82616425,60.39039993,375531380,-0.005440545
8/19/2022,54.03162766,60.10254669,53.63534546,60.04190445,598011455,-0.100158081
8/20/2022,54.18755341,55.56939316,53.15416718,54.02425766,473723831,0.002885824
8/21/2022,55.49202728,55.93505478,53.98764038,54.18001175,346325352,0.024073312
8/22/2022,57.25567627,57.26074219,52.5192337,55.49744034,766070930,0.031782025
8/23/2022,57.07943344,57.58166504,54.28071213,57.24626923,524532444,-0.003078172
8/24/2022,56.47816849,57.46327209,55.82790375,57.07799149,471510182,-0.010533828
8/25/2022,56.79257584,57.36817169,56.0883522,56.47560501,432646387,0.005566883
8/26/2022,52.74444962,57.95991135,52.51424026,56.78224182,567680603,-0.071279145
8/27/2022,53.05023956,53.2822876,52.11684036,52.75862885,392990718,0.005797576
8/28/2022,53.61201859,55.67357254,52.71105576,53.04772186,485789560,0.010589566
8/29/2022,55.77189255,56.57274246,52.94242477,53.61078262,526456711,0.040287123
8/30/2022,53.05681229,56.06769562,52.30454636,55.77510071,464828759,-0.048681874
8/31/2022,53.85666275,55.09647751,53.05765915,53.05765915,439496760,0.015075358
9/1/2022,57.52796936,57.57414627,53.54968643,53.85836411,584763245,0.068168104
9/2/2022,61.04099655,62.07897186,56.64437866,57.52489853,761493332,0.061066421
9/3/2022,60.13480377,61.9599762,59.83968735,61.03767776,529966061,-0.014845642
9/4/2022,60.90089417,60.91429138,58.82038879,60.14294052,404022021,0.012739551
9/5/2022,60.41640472,61.32762909,59.51828384,60.90159607,450815584,-0.007955375
9/6/2022,54.31306076,62.34904861,54.30627441,60.41395187,671460963,-0.101021304
9/7/2022,57.41590118,58.10066223,53.29968643,54.30258942,623767136,0.057128808
9/8/2022,58.00325775,58.46911621,56.34557343,57.41305923,539805386,0.010229859
9/9/2022,61.23288345,61.65366364,57.85531616,58.00151825,610797768,0.055680074
9/10/2022,63.43164444,64.44889832,60.87065125,61.22505951,611529013,0.035908173
9/11/2022,62.24362564,64.26847839,61.82975388,63.42702484,467207228,-0.018729119
9/12/2022,61.36201477,62.94322968,60.38718796,62.2461586,527623332,-0.014163874
9/13/2022,59.10230255,67.0663681,58.63788986,61.36082077,1001779466,-0.036825913
9/14/2022,60.14519119,60.84946823,58.70150757,59.06137085,622750084,0.017645482
9/15/2022,56.35026169,60.60815811,56.19339371,60.14997101,629471575,-0.063096142
9/16/2022,55.84426117,56.75113297,54.94060898,56.35547638,471316851,-0.008979559
9/17/2022,57.81655502,58.34921646,55.85560608,55.85560608,354646581,0.035317754
9/18/2022,52.84428406,57.82138824,52.83761978,57.81219482,447780228,-0.086000817
9/19/2022,52.8748703,53.63090515,50.4283905,52.83251572,687424376,0.000578799
9/20/2022,52.36106491,53.53023529,51.1770134,52.88425064,561066601,-0.009717383
9/21/2022,51.23618317,55.26560593,50.69179916,52.35625076,681284602,-0.021483172
9/22/2022,53.51061249,53.88665771,50.80744553,51.23323441,480101560,0.044391076
9/23/2022,55.08971405,55.22101593,51.89682388,53.5118866,560635011,0.029510063
9/24/2022,53.51929855,55.63045502,53.43820953,55.09682846,451262561,-0.02850651
9/25/2022,52.63199997,54.27486801,52.55524826,53.51978683,385124912,-0.01657904
9/26/2022,53.43206406,53.62414932,52.22364044,52.63922882,464070272,0.015201096
9/27/2022,52.73725891,55.31169128,52.03201294,53.43476486,507500545,-0.013003524
9/28/2022,53.3084259,53.66436768,51.35790253,52.73012161,479078426,0.010830426
9/29/2022,53.91404724,53.95615387,52.44720459,53.30769348,406391539,0.011360706
9/30/2022,53.39703751,54.9887886,53.03111267,53.9148407,412604499,-0.009589518
10/1/2022,52.90686798,53.70939636,52.70529175,53.40304184,256914103,-0.009179714
10/2/2022,51.91163254,53.39273453,51.91116714,52.90461349,270394848,-0.018811082
10/3/2022,54.1762085,54.23301697,51.77304459,51.91643143,361537838,0.043623671
10/4/2022,55.29846191,55.60553741,53.98905945,54.1723175,346928233,0.020714876
10/5/2022,54.57930756,55.30498886,53.48540115,55.29716492,333262024,-0.013004961
10/6/2022,53.49364471,54.99356079,53.46469879,54.58013535,359457748,-0.019891473
10/7/2022,52.86693954,53.78902817,52.47561264,53.4989624,350100261,-0.011715507
10/8/2022,52.79837418,53.49382019,52.56524658,52.86621857,262572900,-0.001296942
10/9/2022,53.91003799,53.91003799,52.7473793,52.79681778,255019662,0.021054887
10/10/2022,52.75587463,54.36719513,52.75587463,53.91397476,381643338,-0.021409062
10/11/2022,52.01842117,52.74837875,51.54995346,52.74790192,348076873,-0.013978604
10/12/2022,52.22134781,52.86455154,51.87591553,52.0207901,329386156,0.003901053
10/13/2022,51.2434845,52.44142532,48.87171936,52.22258759,535442367,-0.018725356
10/14/2022,51.3155632,52.48260117,51.03215408,51.2407608,356949435,0.001406593
10/15/2022,50.46918106,51.61222076,50.44257736,51.3143692,256385346,-0.016493673
10/16/2022,51.48091888,51.72751236,50.4561615,50.46696854,264200642,0.020046646
10/17/2022,51.84383774,52.05762863,51.15899658,51.47489929,284788683,0.00704958
10/18/2022,51.87700272,52.15135956,50.90192795,51.84373093,302736361,0.000639709
10/19/2022,50.9866333,51.9646225,50.94654465,51.87869263,275310850,-0.017163085
10/20/2022,51.19100189,51.9581871,50.72153473,50.98495865,289082998,0.004008278
10/21/2022,51.62337112,51.774086,49.96644974,51.19440079,369983730,0.008446196
10/22/2022,52.18017197,52.46562195,51.43117905,51.62375641,304008099,0.010785829
10/23/2022,53.95036697,53.95036697,51.94488144,52.1815567,344691478,0.033924668
10/24/2022,52.56924438,54.16692352,52.26329422,53.95069122,397590910,-0.025599874
10/25/2022,56.02515411,56.69667053,52.39209366,52.56521988,544831810,0.065740145
10/26/2022,56.39167786,57.45508957,55.77552795,56.01229095,615500789,0.006542128
10/27/2022,54.80760956,56.60362625,54.72449493,56.39434052,531516232,-0.028090462
10/28/2022,55.00389862,55.39767075,53.73690796,54.8094635,485918370,0.00358142
10/29/2022,56.49617767,57.38797379,54.77611923,55.00160217,680353979,0.027130423
10/30/2022,55.38955307,57.30467987,54.908535,56.5126152,476487677,-0.019587601
10/31/2022,55.08443451,56.29471588,54.22927094,55.38230896,530884510,-0.005508594
11/1/2022,55.12718964,55.83003998,54.63513947,55.08561325,427975211,0.000776174
11/2/2022,60.55846786,62.11707306,54.8341713,55.1269722,1674017428,0.098522676
11/3/2022,61.92131424,64.29079437,60.42015076,60.56332397,1257411661,0.022504638
11/4/2022,67.59659576,69.36846161,61.81066132,61.91897964,2151904532,0.091653118
11/5/2022,69.72119904,71.28485107,67.28504944,67.5946579,1505513756,0.031430625
11/6/2022,68.08605194,70.4658432,67.89131165,69.68710327,1004920656,-0.023452653
11/7/2022,67.65226746,72.61084747,67.28209686,68.11200714,1373144070,-0.006371121
11/8/2022,57.39180374,68.26932526,56.00795364,67.64318848,1854346680,-0.151664742
11/9/2022,50.65857697,59.54831696,49.33195496,57.44444656,1725423337,-0.117320355
11/10/2022,60.36105347,61.06334305,50.26551056,50.65410614,1623775451,0.191526827
11/11/2022,61.24228287,63.74396515,59.21273422,60.3503952,1292495839,0.014599305
11/12/2022,59.85555267,61.48381424,58.68225479,61.25832367,694111623,-0.022643346
11/13/2022,57.48717499,60.19234848,56.7519455,59.86196136,514877448,-0.03956822
11/14/2022,56.5461998,59.03120041,53.97700119,57.47396851,812582160,-0.016368437
11/15/2022,58.00726318,59.43242645,56.54057693,56.54057693,554300042,0.025838401
11/16/2022,57.51642227,59.97846603,56.98269653,57.99906921,589292031,-0.008461715
11/17/2022,62.4841156,62.91094971,57.27116013,57.5187645,781698635,0.086369999
11/18/2022,62.6437645,63.61214066,61.68499756,62.48694229,658083895,0.002555032
11/19/2022,63.812397,64.29181671,61.633255,62.63529205,536167505,0.018655209
11/20/2022,62.00232697,64.51478577,60.91036987,63.81458282,608805129,-0.028365492
11/21/2022,61.37348938,63.18774414,59.80945969,62.00294113,869131451,-0.010142161
11/22/2022,70.4427948,70.49604034,61.30249023,61.36384964,1313490535,0.147772361
11/23/2022,79.00006866,81.56343842,69.7858963,70.46426392,2115042339,0.121478341
11/24/2022,78.83014679,79.03105164,76.00837708,78.99910736,1248286495,-0.002150908
11/25/2022,74.02890015,78.85713959,73.60417938,78.80712128,891650503,-0.060906225
11/26/2022,76.37289429,79.24798584,74.02146149,74.02146149,765406705,0.031663231
11/27/2022,75.04431915,78.89019012,74.84988403,76.38352966,622191865,-0.017395899
11/28/2022,74.120224,75.28052521,70.8888855,75.04519653,848737350,-0.012313992
11/29/2022,75.98377228,77.37468719,73.67680359,74.08927155,784423812,0.025142238
11/30/2022,79.2977066,79.78611755,75.76333618,75.98596954,730020088,0.043613712
12/1/2022,77.51800537,79.9489212,76.67385864,79.29113007,662986878,-0.022443288
12/2/2022,77.95148468,77.9570694,75.7491684,77.5219574,458462393,0.005591982
12/3/2022,76.59791565,77.95121765,75.74143219,77.95082855,348753640,-0.01736425
12/4/2022,77.2142868,77.21934509,75.92654419,76.58692932,322480996,0.00804684
12/5/2022,80.26353455,83.82389069,76.93034363,77.20143127,974931920,0.03949072
12/6/2022,79.92121887,81.64342499,77.90246582,80.25992584,561961413,-0.004264897
12/7/2022,77.03605652,80.21939087,76.1653595,79.91864014,569587946,-0.036100079
12/8/2022,78.38986969,78.54460144,74.81533813,77.0295105,612007545,0.01757376
12/9/2022,76.33456421,78.56754303,76.09815979,78.38641357,440676994,-0.026219019
12/10/2022,76.37099457,77.32261658,75.98724365,76.34083557,272669009,0.000477246
12/11/2022,76.62805176,78.26119232,76.37084198,76.37084198,286405662,0.003365901
12/12/2022,76.2215271,76.62524414,73.81819916,76.62524414,463127138,-0.005305168
12/13/2022,77.34448242,79.51796722,74.82292938,76.21252441,680106244,0.014732784
12/14/2022,75.4758606,78.96315765,75.31604004,77.35295868,583539478,-0.02415973
12/15/2022,72.33547211,75.47409058,72.18491364,75.47409058,471322636,-0.041607853
12/16/2022,66.32679749,73.45869446,65.80487823,72.34021759,725577784,-0.083066778
12/17/2022,64.95788574,67.53433228,63.48716736,66.33074188,688308693,-0.020638894
12/18/2022,64.55413055,65.63925171,63.55735397,64.96364594,335700601,-0.006215645
12/19/2022,63.34143066,64.83087158,61.86080933,64.56124115,461264127,-0.018785783
12/20/2022,65.74638367,65.9545517,63.23549652,63.3512001,519783204,0.037968088
12/21/2022,65.3914032,66.65327454,64.90047455,65.73813629,375489125,-0.005399239
12/22/2022,66.15167236,66.51454926,64.5170517,65.39942169,368489876,0.011626439
12/23/2022,65.77222443,66.5963974,65.4503479,66.15280151,306694378,-0.005736029
12/24/2022,65.7747879,66.01224518,65.26317596,65.77223206,178396939,3.90E-05
12/25/2022,69.20626831,69.36314392,65.54060364,65.77474976,335124962,0.052170148
12/26/2022,70.68474579,70.83493805,68.71089172,69.20682526,457389047,0.021363346
12/27/2022,68.74790955,70.84424591,67.97071075,70.67948151,440850738,-0.02740105
12/28/2022,66.33906555,69.21504211,66.10697174,68.74694824,457672812,-0.035038796
12/29/2022,66.75107574,67.16928864,65.92817688,66.34163666,337784432,0.006210672
12/30/2022,67.99403381,68.33097839,66.31552887,66.74835205,324391932,0.018620795
12/31/2022,69.99621582,70.887146,67.78696442,67.99822998,367586009,0.029446437
1/1/2023,70.81565857,71.32891083,69.23488617,70.00282288,344383885,0.011706958
1/2/2023,74.86290741,75.75517273,70.22737885,70.82049561,699498243,0.057151892
1/3/2023,75.60272217,76.15749359,74.21105194,74.86341095,562329324,0.009882261
1/4/2023,75.43390656,77.64428711,74.65835571,75.60233307,577893231,-0.00223293
1/5/2023,74.25080872,76.17188263,73.91404724,75.4311676,432215597,-0.0156839
1/6/2023,75.9925766,76.26553345,73.01207733,74.25939178,537790219,0.023457898
1/7/2023,76.3734436,76.60201263,75.6686554,75.99344635,332539243,0.005011897
1/8/2023,77.68227386,77.68227386,75.529953,76.36907959,384160222,0.017137243
1/9/2023,81.74731445,83.28827667,77.67666626,77.67666626,879528523,0.052329063
1/10/2023,80.88751984,82.59616089,79.88059998,81.73111725,561103552,-0.010517711
1/11/2023,84.0703125,84.41479492,80.16062164,80.88765717,651624972,0.039348377
1/12/2023,85.96422577,86.03971863,82.84384918,84.28632355,919252860,0.02252773
1/13/2023,86.34003448,87.58306122,83.92391205,85.9690094,726155927,0.004371687
1/14/2023,87.81385803,90.64549255,86.17276001,86.33483124,1235692684,0.01706999
1/15/2023,87.36553192,88.45198059,85.99716187,87.81404114,575262096,-0.005105414
1/16/2023,85.83431244,88.84612274,85.13117218,87.36483002,643419793,-0.017526586
1/17/2023,87.11742401,88.6110611,85.00495148,85.8493042,689233513,0.014948702
1/18/2023,82.77532959,88.21279907,82.76156616,87.12406158,745330320,-0.04984186
1/19/2023,84.23226929,84.4225235,82.1411972,82.76729584,468877565,0.017601134
1/20/2023,90.4932251,90.72124481,83.22157288,84.23062134,618138690,0.074329658
1/21/2023,88.31465149,91.33278656,88.31027222,90.49914551,678058077,-0.024074439
1/22/2023,87.62997437,89.89444733,86.98963165,88.31466675,525923629,-0.007752701
1/23/2023,90.02592468,92.53298187,87.63065338,87.63065338,674337929,0.027341675
1/24/2023,87.20288086,91.09490204,86.69969177,90.01139069,508764326,-0.031358121
1/25/2023,89.38101196,91.62334442,85.99020386,87.21868134,526831341,0.024977743
1/26/2023,87.58945465,89.85004425,87.17108917,89.36752319,495312033,-0.020044048
1/27/2023,88.84580994,89.10095978,86.34690094,87.59169006,432915139,0.014343682
1/28/2023,89.60193634,89.66269684,87.5055542,88.85044861,403642649,0.008510547
1/29/2023,95.05005646,97.46087646,89.60147095,89.60147095,1052463965,0.060803598
1/30/2023,91.26243591,95.84671783,89.49971771,95.04669952,767486345,-0.039848693
1/31/2023,94.3081131,95.99915314,91.26331329,91.26331329,786998062,0.033372736
2/1/2023,100.4436264,101.9834366,94.01330566,94.29738617,1000421802,0.065058171
2/2/2023,98.69018555,101.8777313,98.49517822,100.4399338,679499126,-0.017456965
2/3/2023,99.97092438,100.4805679,98.03994751,98.67835999,581587515,0.012977368
2/4/2023,98.61447906,101.0851212,98.52680206,99.9602356,412470764,-0.013568398
2/5/2023,96.45875549,98.81040955,95.21514893,98.61423492,467715468,-0.021860112
2/6/2023,96.06245422,97.84899902,95.40951538,96.46707916,454784285,-0.004108505
2/7/2023,100.9276657,101.1619263,95.97954559,96.04475403,723164903,0.050646338
2/8/2023,99.20761871,102.0237198,97.43045044,100.9232559,627006188,-0.017042374
2/9/2023,92.09846497,99.37792969,90.9208374,99.21289825,835624265,-0.071659353
2/10/2023,93.52928162,94.04428864,91.3700943,92.09505463,636744666,0.015535727
2/11/2023,94.43054962,94.70785522,93.03905487,93.53056335,410760115,0.009636212
2/12/2023,92.39573669,94.52456665,91.60399628,94.4209137,367491351,-0.021548248
2/13/2023,91.12174988,94.67049408,88.84952545,92.39724731,681702114,-0.013788372
2/14/2023,95.68757629,95.76618195,90.53520203,91.12509918,594958420,0.050106878
2/15/2023,102.7953033,102.818573,95.18052673,95.68885803,725730052,0.074280563
2/16/2023,98.95220184,104.4801712,98.91292572,102.7880173,737793870,-0.037385964
2/17/2023,100.3095093,101.5439758,98.6726532,98.95046234,725287123,0.013716799
2/18/2023,99.79184723,101.6111298,99.22202301,100.3018799,625887364,-0.005160648
2/19/2023,97.56421661,101.1244888,97.30595398,99.79312134,550959680,-0.022322772
2/20/2023,95.94081879,98.48907471,94.90387726,97.60203552,805774822,-0.016639275
2/21/2023,93.70948029,96.74240875,92.47864532,95.94813538,693293752,-0.023257447
2/22/2023,95.21892548,95.3553772,92.11103821,93.72162628,668342701,0.016107711
2/23/2023,94.69199371,96.15288544,93.74882507,95.21681976,489893890,-0.005533897
2/24/2023,91.55509949,95.13282776,90.8250885,94.68774414,503847733,-0.033127344
2/25/2023,93.26345062,93.39837646,91.1518631,91.56354523,414154710,0.018659268
2/26/2023,95.25562286,95.46882629,92.91877747,93.246315,382931744,0.021360696
2/27/2023,94.08667755,95.93436432,92.99018097,95.25726318,432031681,-0.012271667
2/28/2023,93.79277802,95.86108398,93.38899994,94.08485413,409490427,-0.00312371
3/1/2023,97.73766327,97.92925262,93.79537201,93.79537201,533714000,0.042059584
3/2/2023,95.2572403,98.11628723,94.2840271,97.73342896,469936514,-0.025378374
3/3/2023,90.54897308,95.35025024,88.11177063,95.26394653,651979397,-0.04942687
3/4/2023,89.28953552,90.74477386,88.05729675,90.54444122,353464242,-0.01390891
3/5/2023,89.95334625,91.68465424,89.26779175,89.28942871,334569360,0.007434362
3/6/2023,87.42292023,90.46906281,87.15454865,89.94908905,497425953,-0.028130427
3/7/2023,86.30190277,88.69581604,84.9517746,87.42385864,562810842,-0.012822924
3/8/2023,82.78353119,86.50735474,82.11461639,86.30134583,501018352,-0.040768181
3/9/2023,76.73104858,84.75937653,75.72064972,82.78529358,688488963,-0.073112158
3/10/2023,71.76221466,76.7779007,69.15893555,76.73309326,1038005217,-0.064756497
3/11/2023,69.70695496,74.02553558,66.67816162,71.7477951,1077950408,-0.028639859
3/12/2023,76.31184387,76.47943878,68.22006989,69.71017456,766082096,0.094752223
3/13/2023,81.76828766,82.90601349,74.94167328,76.3412323,1017027604,0.071501926
3/14/2023,84.35054016,88.09958649,79.79379272,81.76873779,882163452,0.031580122
3/15/2023,76.42815399,85.65532684,75.65375519,84.35587311,805712252,-0.093922175
3/16/2023,79.05355072,79.87487793,76.20967865,76.46414948,542002591,0.034351173
3/17/2023,85.50231934,85.5089035,78.52023315,79.05499268,610202264,0.081574686
3/18/2023,82.98374176,87.87979126,82.82043457,85.5259552,602010403,-0.029456249
3/19/2023,84.43609619,86.41730499,82.68276978,83.00101471,444514565,0.017501674
3/20/2023,78.42455292,84.48253632,78.37050629,84.4209137,578107211,-0.071196367
3/21/2023,82.73535156,83.13487244,77.72624969,78.43461609,567896558,0.054967462
3/22/2023,87.35688782,88.15037537,79.94864655,82.71697998,969686696,0.055859269
3/23/2023,93.70100403,94.44811249,86.03134155,87.34841919,1054746379,0.072622965
3/24/2023,93.70990753,95.75912476,89.87368011,93.69886017,866952422,9.50E-05
3/25/2023,91.58114624,93.96833038,90.42384338,93.70676422,493921885,-0.022716502
3/26/2023,93.52519226,94.64312744,90.98301697,91.58217621,489851737,0.021227579
3/27/2023,89.24687195,93.61745453,88.17765808,93.51691437,552145190,-0.045745111
3/28/2023,89.13937378,89.42103577,86.03421021,89.24317932,556233998,-0.001204503
3/29/2023,91.34173584,92.87533569,89.0989151,89.139328,541611636,0.02470695
3/30/2023,89.05989075,92.99929047,87.3372345,91.34050751,593012954,-0.024981407
3/31/2023,89.68412781,90.20854187,87.93004608,89.0725174,452243261,0.007009183
4/1/2023,92.87535095,93.85362244,89.55283356,89.68643951,548762293,0.03558292
