Date,Close,High,Low,Open,Volume,Returns
6/26/2023,30271.13086,30636.0293,29955.74414,30480.52344,16493186997,-0.00686119
6/27/2023,30688.16406,31006.78711,30236.65039,30274.32031,16428827944,0.013776598
6/28/2023,30086.24609,30703.2793,29921.82227,30696.56055,14571500779,-0.01961401
6/29/2023,30445.35156,30796.25,30057.20313,30086.1875,13180860821,0.011935868
6/30/2023,30477.25195,31256.86328,29600.27539,30441.35352,26387306197,0.001047792
7/1/2023,30590.07813,30641.28906,30328.86523,30471.84766,9086606733,0.00370198
7/2/2023,30620.76953,30766.14063,30264.01953,30587.26953,10533418042,0.001003312
7/3/2023,31156.43945,31375.61328,30586.51367,30624.51563,15271884873,0.017493679
7/4/2023,30777.58203,31325.19727,30659.35547,31156.86523,12810828427,-0.012159843
7/5/2023,30514.16602,30877.33008,30225.61328,30778.72461,12481622280,-0.008558698
7/6/2023,29909.33789,31460.05273,29892.22656,30507.15039,21129219509,-0.019821224
7/7/2023,30342.26563,30434.64453,29777.28516,29907.99805,13384770155,0.014474668
